epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.37241374001010347,0.8552371263504028,0.7562164068222046,0.2912502586841583,0.9227069616317749,0.8585164546966553
2,0.25914424060396535,0.9214463233947754,0.8574180006980896,0.2616743206977844,0.9093132019042969,0.8363522887229919
3,0.22312128657594313,0.9308086633682251,0.8730616569519043,0.23484018325805664,0.9170602560043335,0.849041223526001
4,0.19813870276132728,0.935836672782898,0.8815870881080627,0.22344858705997467,0.9115772247314453,0.839887797832489
5,0.181990080207885,0.9365631341934204,0.8828502297401428,0.21134291887283324,0.9079164266586304,0.8339385986328125
6,0.168078692260851,0.9377230405807495,0.8848247528076172,0.19687696158885956,0.9148960113525391,0.8453489542007446
7,0.1536903951658868,0.9428310394287109,0.8936308026313782,0.1872784525156021,0.9210265278816223,0.8554613590240479
8,0.14638678110280035,0.9427216649055481,0.8934417963027954,0.1871674156188965,0.9131802320480347,0.8426588773727417
9,0.13812780103365457,0.9445446133613586,0.8966069221496582,0.1743687027692795,0.922545313835144,0.8580164909362793
10,0.13165895910840267,0.9457473754882812,0.8987012505531311,0.15727927029132843,0.9319678544998169,0.8741832971572876
11,0.12658134293537832,0.9472718834877014,0.9013657569885254,0.16750643849372865,0.9243041276931763,0.8612264394760132
12,0.11904867865438175,0.9500770568847656,0.9062976837158203,0.15811991304159165,0.9284430742263794,0.8681148290634155
13,0.11725006337545427,0.9489949345588684,0.904389500617981,0.15267580807209014,0.9307541847229004,0.8720541000366211
14,0.10996256271232158,0.9522451758384705,0.9101240634918213,0.14764758586883545,0.9312831163406372,0.8730036020278931
15,0.10899697956481895,0.9503165483474731,0.9067199230194092,0.18440023362636565,0.9056411981582642,0.8301246166229248
16,0.11172240958732187,0.945702075958252,0.8986237645149231,0.14769472181797028,0.9282547235488892,0.8678267002105713
17,0.10177156328580521,0.9522527456283569,0.9101383686065674,0.16376342117786408,0.918777585029602,0.8518056869506836
18,0.097012333646589,0.9543708562850952,0.9138959646224976,0.1586756044626236,0.9173303842544556,0.8493362665176392
19,0.10164577315748886,0.9487411975860596,0.9039479494094849,0.1549942350387573,0.9212372899055481,0.8557989597320557
20,0.09264859279693781,0.9549788236618042,0.9149763584136963,0.1415497386455536,0.9273159503936768,0.8661047220230103
21,0.08990463233605292,0.9559270143508911,0.9166698455810547,0.1292197561264038,0.9347735047340393,0.8790428638458252
22,0.08636354044389982,0.9577997326850891,0.9200239181518555,0.1415945816040039,0.9255759716033936,0.863274097442627
23,0.09226557241326216,0.9518873691558838,0.909487247467041,0.14409345209598542,0.9232509136199951,0.8595355749130249
24,0.08554956067637838,0.9561192989349365,0.9170148372650146,0.14353624254465103,0.9239925146102905,0.8605672717094421
25,0.08153882822626447,0.95849609375,0.9212781190872192,0.1393742421269417,0.9266775846481323,0.8650898933410645
26,0.08200950336368983,0.9571408033370972,0.918843150138855,0.14702776998281478,0.921023964881897,0.8555208444595337
27,0.07723196450572062,0.9603177905082703,0.9245602488517761,0.1369020989537239,0.927277147769928,0.8662195801734924
28,0.07564156354852336,0.9606271982192993,0.9251209497451782,0.13419658452272415,0.9260557889938354,0.864115834236145
29,0.07438529905509103,0.9613068103790283,0.9263499975204468,0.12401562154293061,0.9342424869537354,0.8780166506767273
30,0.07374747120470107,0.9608484506607056,0.9255221486091614,0.141193465590477,0.9216926097869873,0.8567591905593872
31,0.07477019126071044,0.9594874382019043,0.9230608344078064,0.1340235161781311,0.9248203039169312,0.8620250225067139
32,0.07285518305478136,0.9602676033973694,0.9244712591171265,0.14373483419418334,0.9221094846725464,0.857196569442749
33,0.06929094784978544,0.9628419876098633,0.929133415222168,0.13678894490003585,0.9233204126358032,0.8594682216644287
34,0.0705359069574495,0.961417555809021,0.9265496730804443,0.12879347085952758,0.9288269281387329,0.8688202500343323
35,0.06655652633794198,0.9645390510559082,0.93222975730896,0.12658509463071824,0.9307929873466492,0.8721824884414673
36,0.06591763900005551,0.9647222757339478,0.932564377784729,0.12582868993282317,0.9305422306060791,0.8716363310813904
37,0.0636854129358724,0.9662380218505859,0.9353381395339966,0.14141624808311462,0.9212799072265625,0.8561383485794067
38,0.0628286971780274,0.9665431976318359,0.9359004497528076,0.13573760598897933,0.9246898293495178,0.861876368522644
39,0.06219109003600839,0.9669153690338135,0.9365817308425903,0.13646677792072295,0.9239959120750427,0.860639214515686
40,0.06205371655839723,0.9665597677230835,0.9359307885169983,0.13169034630060195,0.92722487449646,0.8660869002342224
41,0.06002901358933475,0.96794193983078,0.9384709596633911,0.12953903377056122,0.9292487502098083,0.8695650100708008
