epoch,train_loss,train_acc,val_loss,val_acc
1,0.8952009389892079,0.6968547105789185,0.7278296020982179,0.7409326434135437
2,0.743239627060626,0.7337992787361145,0.6845965088957949,0.7564767003059387
3,0.7091885602182587,0.74518221616745,0.653468230845397,0.772020697593689
4,0.6861090700208575,0.7560659050941467,0.6400981431180331,0.7927461266517639
5,0.6642544709023273,0.7642536163330078,0.644200976648479,0.787564754486084
6,0.5647285300883066,0.798102855682373,0.4802546345199328,0.818652868270874
7,0.4399233410463176,0.8401398062705994,0.4249050555451546,0.8341968655586243
8,0.3823554896022818,0.8607089519500732,0.48246200066156336,0.8549222946166992
9,0.3332200550149217,0.8762855529785156,0.46432143079184496,0.8238341808319092
10,0.29285569640915216,0.8919620513916016,0.4407447168864117,0.8601036071777344
11,0.25100754901759337,0.9055416584014893,0.451143253652543,0.8601036071777344
12,0.18850276349070544,0.9305042624473572,0.4635241998292004,0.8497409224510193
13,0.16333164729389976,0.9403893947601318,0.47023288141260494,0.8549222946166992
14,0.12944152453245666,0.9536694884300232,0.488001475062395,0.8497409224510193
15,0.13155325114637748,0.9519720673561096,0.3973543566743327,0.8445596098899841
16,0.1178616342644839,0.9576634764671326,0.4610844937013221,0.8860103487968445
17,0.10634579435474445,0.9612581133842468,0.4931266486953577,0.8393782377243042
18,0.09744871838861742,0.9652521014213562,0.4986975094197328,0.8445596098899841
19,0.07873063085752312,0.9740389585494995,0.4710364752482874,0.8756476640701294
20,0.06389565264031521,0.9795306921005249,0.5341182749506106,0.8393782377243042
21,0.05691394600189601,0.9788317680358887,0.4773852503979144,0.8652849793434143
22,0.04662674942588098,0.9842236638069153,0.5237091501759742,0.8445596098899841
23,0.04516584481792901,0.9848227500915527,0.5284825507840962,0.8393782377243042
24,0.03383583876318742,0.9889166355133057,0.5407168309305616,0.8497409224510193
25,0.03355799074946376,0.9897153973579407,0.5699755249863462,0.8445596098899841
