epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.35553093159207955,0.8124892711639404,0.6942288875579834,0.21236812174320222,0.9116125702857971,0.8399696350097656
2,0.16483532817159696,0.9256608486175537,0.8644595146179199,0.17705553531646728,0.9195952415466309,0.8531306982040405
3,0.13970662587959212,0.9317693710327148,0.8747324347496033,0.1745277851819992,0.9150086641311646,0.8455948233604431
4,0.12550378332895412,0.934670090675354,0.8796340227127075,0.15804036170244218,0.9235718250274658,0.8597449064254761
5,0.11218868384429281,0.9401780962944031,0.8890462517738342,0.15929083049297332,0.9224189519882202,0.8577548265457153
6,0.10045117815079005,0.9451735615730286,0.8976905345916748,0.14711420834064484,0.922532320022583,0.8580312728881836
7,0.09637455133550335,0.9466301202774048,0.9002332091331482,0.12897889375686644,0.9358056783676147,0.8806928396224976
8,0.0913709257783206,0.948649525642395,0.9037655591964722,0.1569536605477333,0.9204866290092468,0.8545840978622437
9,0.09233190307685202,0.9470772743225098,0.9010049104690552,0.14088427186012267,0.9238715171813965,0.8602877855300903
10,0.08774849793420632,0.9494907855987549,0.9052457809448242,0.1416209012269974,0.9259516000747681,0.8638378381729126
11,0.08391843599453282,0.9510194659233093,0.9079475402832031,0.1655278354883194,0.9186105132102966,0.8516343235969543
12,0.0915246475128918,0.947066068649292,0.9009863138198853,0.15304256558418275,0.9205546975135803,0.8546885251998901
13,0.08577768884903667,0.9499075412750244,0.9059833288192749,0.13006039083003998,0.9291777610778809,0.8692595362663269
14,0.08474492328205564,0.9502372145652771,0.9065593481063843,0.1550727242231369,0.9164113402366638,0.8478999137878418
15,0.09111655329453917,0.9473901391029358,0.901555061340332,0.1539255738258362,0.9185791611671448,0.8513363003730774
16,0.07888669121950152,0.9532582759857178,0.9119045734405518,0.14662024557590483,0.9257767200469971,0.8636574745178223
17,0.07481424278402292,0.9557615518569946,0.9163699150085449,0.16432210743427278,0.9174649715423584,0.849639892578125
18,0.07383110751049649,0.9559950828552246,0.9167866706848145,0.16480555415153503,0.9227948188781738,0.8587379455566406
19,0.0679515390761007,0.9592509269714355,0.9226248264312744,0.14885806322097778,0.9245060682296753,0.8614869117736816
20,0.06487813273713326,0.9609591364860535,0.9257190227508545,0.166663476228714,0.9173262119293213,0.8493924140930176
21,0.06583340670525706,0.9604253172874451,0.9247521162033081,0.14545365661382675,0.9242157936096191,0.8609858751296997
22,0.06279467451820579,0.9623476266860962,0.9282357692718506,0.14408644586801528,0.927162766456604,0.8660407066345215
23,0.0641200830937351,0.9617898464202881,0.9272233247756958,0.1489942502975464,0.9257752299308777,0.8635756969451904
24,0.060345634749143416,0.9634279012680054,0.9301990270614624,0.16338166117668151,0.9197803735733032,0.8533274531364441
25,0.059916544760201834,0.9636942148208618,0.9306837320327759,0.15370653063058853,0.9269412755966187,0.8655175566673279
26,0.058017510538755604,0.9649224281311035,0.9329280853271484,0.17743416666984557,0.919660210609436,0.8532445430755615
27,0.06160583034582844,0.9624165296554565,0.9283617734909058,0.13553887665271758,0.9317456483840942,0.8736634254455566
