epoch,train_loss,train_acc,val_loss,val_acc
1,0.8910166401834531,0.7005491852760315,0.7336630679165144,0.7564767003059387
2,0.7479617923364245,0.7336994409561157,0.6807008469043,0.7823834419250488
3,0.707197451368309,0.7437843084335327,0.6410083400153126,0.7772020697593689
4,0.6872167380999995,0.7551672458648682,0.6581935240197058,0.7823834419250488
5,0.6610901744735878,0.7586619853973389,0.6364084550136112,0.803108811378479
6,0.5679014247771923,0.7920119762420654,0.4781166043306262,0.8497409224510193
7,0.4482660186897798,0.8396405577659607,0.42644209812342193,0.8704662919044495
8,0.3829411981525983,0.8591113090515137,0.3961500320101031,0.8497409224510193
9,0.32713549299294864,0.8796804547309875,0.3962379485137104,0.8652849793434143
10,0.29024800914439686,0.8943584561347961,0.40177898271096185,0.8756476640701294
11,0.2544735337383915,0.9050424098968506,0.448055123109274,0.8497409224510193
12,0.22839211841344953,0.9170244336128235,0.3558347669907802,0.8549222946166992
13,0.19611592049516563,0.928007960319519,0.495834871894955,0.8393782377243042
14,0.17852722558151526,0.9338991641998291,0.45813693308845704,0.8652849793434143
15,0.1607223641705763,0.9385921359062195,0.4595752108282376,0.8445596098899841
16,0.14854506541060258,0.945881187915802,0.5612206211979525,0.8341968655586243
17,0.10795357022294984,0.9627558588981628,0.42759370680300063,0.8393782377243042
18,0.08231418031903427,0.9693459868431091,0.42154708180402845,0.8601036071777344
19,0.07012141613709111,0.9759361147880554,0.4906177912969046,0.8497409224510193
20,0.06428366433317609,0.9785321950912476,0.4352606758089263,0.8549222946166992
21,0.05160556749082242,0.9819270968437195,0.5043667091606813,0.8704662919044495
22,0.04026781247702766,0.9855217337608337,0.49453372288244374,0.8704662919044495
