epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.423671279237559,0.8220624923706055,0.7067917585372925,0.2904976260662079,0.8979888558387756,0.817945122718811
2,0.22561768151147601,0.9207553863525391,0.8562247157096863,0.21183185398578644,0.9145228266716003,0.8450266122817993
3,0.16361002799815735,0.9317389130592346,0.8746293187141418,0.1748507934808731,0.9216327667236328,0.8567190170288086
4,0.1394471812105767,0.9354275465011597,0.8808826208114624,0.1594167345762253,0.9246905446052551,0.8617302179336548
5,0.12432366460217084,0.9394491314888,0.8877824544906616,0.1434730014204979,0.9332003593444824,0.8763700127601624
6,0.12311098954956994,0.9356625080108643,0.8813074827194214,0.1419561019539833,0.9294247031211853,0.8698396682739258
7,0.11047155998859759,0.9415429830551147,0.8913838863372803,0.15279448956251143,0.9206702709197998,0.8552424907684326
8,0.10016670678336527,0.946445882320404,0.8999043703079224,0.13644523203372955,0.929841160774231,0.8705310821533203
9,0.09285553327044249,0.949129045009613,0.9046087861061096,0.1338861945271492,0.9311507344245911,0.8727957010269165
10,0.09001732453324746,0.9502437114715576,0.9065667390823364,0.14294955313205718,0.926216721534729,0.8642284870147705
11,0.08225804962556732,0.9541592597961426,0.9135100841522217,0.14660250395536423,0.9255398511886597,0.8632270097732544
12,0.09458848623790093,0.9459753036499023,0.8990896940231323,0.1341060608625412,0.9306206107139587,0.8718003034591675
13,0.08553064365798727,0.9506946802139282,0.9073697328567505,0.14121129870414734,0.9260271787643433,0.8641484379768372
14,0.09202211741401126,0.9480146169662476,0.9026577472686768,0.12181590497493744,0.9385812282562256,0.88563072681427
15,0.09410935498446617,0.944972574710846,0.897329568862915,0.10827368408441544,0.9450898766517639,0.8970000743865967
16,0.07862433680866715,0.9537824392318726,0.9128451347351074,0.13665092051029204,0.9292989373207092,0.8694074153900146
17,0.07949391632996436,0.9531088471412659,0.911647379398346,0.14667005330324173,0.9255738258361816,0.8632527589797974
18,0.07504649630352085,0.9556862115859985,0.9162378907203674,0.1309968975186348,0.931526780128479,0.87334144115448
19,0.07476102788814142,0.9559011459350586,0.9166179895401001,0.2607243967056274,0.8942735195159912,0.8114957809448242
20,0.10613402138329876,0.9386862516403198,0.8865092992782593,0.11947768300771713,0.9335108995437622,0.8768192529678345
21,0.09070833462793826,0.9473997354507446,0.9015798568725586,0.1275988307595253,0.9323954582214355,0.8749378323554993
22,0.07903825818814493,0.9526294469833374,0.9108012914657593,0.12362927496433258,0.9338186979293823,0.8773614168167114
23,0.07542132005474617,0.95454341173172,0.9141993522644043,0.12024635761976242,0.9348189234733582,0.8790122866630554
24,0.07227870708786716,0.9563243985176086,0.9173811674118042,0.12613857299089432,0.9317817687988281,0.8738672733306885
25,0.06809893013218686,0.9585631489753723,0.9213986396789551,0.1357233315706253,0.9277417659759521,0.8668659925460815
26,0.06658476715190832,0.9594102501869202,0.9229234457015991,0.13888833343982696,0.9277321100234985,0.8668753504753113
27,0.0642978942586122,0.9611671566963196,0.9260990023612976,0.12513574540615083,0.9355261921882629,0.8801956176757812
28,0.06158486115491289,0.9629079103469849,0.9292556643486023,0.12299242615699768,0.9358075857162476,0.880760133266449
29,0.06143061878732654,0.9626957178115845,0.9288738965988159,0.12853163361549377,0.9352291822433472,0.8796847462654114
30,0.06058390189246572,0.9629775285720825,0.9293848872184753,0.12113593161106109,0.9374383687973022,0.8835251927375793
31,0.05943172176583234,0.9638335108757019,0.9309419393539429,0.13352348238229753,0.9322283267974854,0.8745799660682678
32,0.058312903633003704,0.9645808935165405,0.932306170463562,0.16529529869556428,0.9209886789321899,0.8553234338760376
33,0.061443998872567435,0.9625189304351807,0.9285500645637512,0.13259243249893188,0.9320486783981323,0.8741912841796875
34,0.058790264873777615,0.9637788534164429,0.9308456182479858,0.12853507399559022,0.9356400966644287,0.8804343938827515
35,0.05738183621061519,0.9652852416038513,0.933592677116394,0.14221455097198488,0.9303011894226074,0.871179461479187
