epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.3764169777965399,0.8227469325065613,0.7126916646957397,0.29277519941329955,0.9103790521621704,0.8381317257881165
2,0.2573741316427703,0.9229496121406555,0.8599416017532349,0.2778709053993225,0.886840283870697,0.799691379070282
3,0.21818279404316668,0.9309570789337158,0.8733305931091309,0.2311321520805359,0.9079002141952515,0.833827555179596
4,0.19268628619410208,0.9369513988494873,0.8835135698318481,0.20073924362659454,0.9279694557189941,0.8674683570861816
5,0.17499893263798083,0.9410607814788818,0.8905704021453857,0.2009275209903717,0.9183412194252014,0.8512552976608276
6,0.16277050014955774,0.9420721530914307,0.8923078775405884,0.1809582680463791,0.9278591871261597,0.8671478033065796
7,0.15701302390835703,0.9396117925643921,0.8880593776702881,0.17310463070869445,0.9291071891784668,0.8693097829818726
8,0.1453817842575616,0.9452252984046936,0.8977814316749573,0.18002418994903566,0.9213554263114929,0.8562252521514893
9,0.13974394209815064,0.9455934762954712,0.8984214067459106,0.18782423973083495,0.9158650636672974,0.8467918634414673
10,0.13191641275480148,0.9488351345062256,0.9041016697883606,0.1929017895460129,0.9101566672325134,0.8381495475769043
11,0.12913625482283103,0.9490479230880737,0.9044708013534546,0.17635850310325624,0.9226295948028564,0.8582409620285034
12,0.12565046453485143,0.9489684104919434,0.9043291807174683,0.16814244747161866,0.9253604412078857,0.8629390597343445
13,0.11844022384770761,0.9515670537948608,0.90891033411026,0.1786826866865158,0.914344072341919,0.8445649147033691
14,0.11604393711320786,0.9511795043945312,0.9082342982292175,0.16121624171733856,0.9300602078437805,0.8708429932594299
15,0.10949492513122426,0.9546590447425842,0.9144009351730347,0.14954465091228486,0.9339075684547424,0.8775457143783569
16,0.11543684313181463,0.9468420743942261,0.900617241859436,0.17491955995559694,0.9175316095352173,0.8500881195068359
17,0.11208850402692326,0.9489850997924805,0.9043693542480469,0.1473507085442543,0.9299091696739197,0.8707292079925537
18,0.1055918009858363,0.9524396657943726,0.910460889339447,0.1537460505962372,0.9298137426376343,0.8703626394271851
19,0.10025387110853526,0.9553263187408447,0.9155968427658081,0.1516381448507309,0.9305776953697205,0.8717160224914551
20,0.10090912566014042,0.9536900520324707,0.9126801490783691,0.13608254134654998,0.9386283159255981,0.8856825828552246
21,0.09688544321630033,0.9553320407867432,0.9156030416488647,0.13641095221042632,0.9379439949989319,0.8844467401504517
22,0.09039814103862921,0.9593334197998047,0.9227827787399292,0.14602569818496705,0.9320964813232422,0.8744009733200073
23,0.09029467710069077,0.9583896994590759,0.9210836887359619,0.1377219581604004,0.9369271993637085,0.8827014565467834
24,0.08656692688705926,0.95991051197052,0.9238230586051941,0.15011956483125688,0.9284902811050415,0.8682509660720825
25,0.08399137724176589,0.9615028500556946,0.926705002784729,0.16179015159606933,0.9221635460853577,0.8575081825256348
26,0.08174411675899233,0.9619807600975037,0.9275715351104736,0.15393126100301743,0.9264554381370544,0.8647370338439941
27,0.08072877015255006,0.9619848728179932,0.9275801181793213,0.15382010281085967,0.9273486137390137,0.8661472797393799
28,0.09261868927992575,0.952792763710022,0.9110838770866394,0.1373269435763359,0.9313012957572937,0.8731011152267456
29,0.08586653823473864,0.9573101997375488,0.9191445112228394,0.14421989679336547,0.9283899068832397,0.8679523468017578
30,0.08917478304830255,0.9544103145599365,0.9139606356620789,0.15176208853721618,0.9215806722640991,0.856430172920227
31,0.08136891295060619,0.959098219871521,0.9223595261573792,0.1360961937904358,0.9348880052566528,0.8791112899780273
32,0.0777595405716021,0.9612953066825867,0.9263290166854858,0.13126770943403243,0.9368147850036621,0.8824670314788818
33,0.0767915502374413,0.9618065357208252,0.9272570610046387,0.13888510406017304,0.931922972202301,0.8739392757415771
34,0.07187682659915988,0.9652307033538818,0.9334931373596191,0.14836802065372467,0.9251664876937866,0.8624234199523926
35,0.07130920108904633,0.9652506113052368,0.933530330657959,0.14833822071552277,0.9280766248703003,0.8673832416534424
36,0.07040118964341574,0.9656370878219604,0.9342373609542847,0.12950927197933196,0.9369732141494751,0.8827892541885376
37,0.0789583737379602,0.9597277045249939,0.9234932661056519,0.15959976375102997,0.9260452389717102,0.8638437986373901
38,0.07420143932563668,0.9624378085136414,0.9284012317657471,0.13524319618940353,0.934797465801239,0.8789392113685608
39,0.07008852607749386,0.9649293422698975,0.9329423308372498,0.1352128741145134,0.9344527125358582,0.8783690929412842
40,0.06796738524033,0.9659909009933472,0.9348870515823364,0.1418994802236557,0.9310911893844604,0.8725574016571045
