epoch,train_loss,train_acc,val_loss,val_acc
1,1.1106892433454558,0.6698951721191406,0.9026013093908833,0.6787564754486084
2,1.035876371821224,0.6710933446884155,0.8660740432343952,0.6735751032829285
3,1.0159473205707814,0.6692960262298584,0.8640776100553997,0.6735751032829285
4,1.0096053453605889,0.6704942584037781,0.8550475607264227,0.6891191601753235
5,0.989652822955632,0.6737893223762512,0.8405879371524475,0.7150259017944336
6,0.8465811429414164,0.7010484337806702,0.5724862313641168,0.7927461266517639
7,0.7111597718921114,0.7385920882225037,0.503314348700133,0.818652868270874
8,0.6523941738630495,0.7632551193237305,0.49701996603160326,0.8238341808319092
9,0.6077851824175996,0.7787318825721741,0.4553055769421276,0.8445596098899841
10,0.5694833735912607,0.7925112247467041,0.4229279138881308,0.8601036071777344
11,0.5423570075067233,0.7996006011962891,0.3931302505453633,0.8756476640701294
12,0.521235974669397,0.8105841279029846,0.44215988263565026,0.8704662919044495
13,0.4961293758033099,0.8181727528572083,0.40360074000037394,0.8393782377243042
14,0.47116874190967084,0.8316525220870972,0.38928578330754,0.8445596098899841
15,0.45639100945477956,0.831752359867096,0.45868582027563776,0.818652868270874
16,0.44127605838354267,0.8390414118766785,0.38027715127085154,0.8290155529975891
17,0.4208062274332232,0.8427358865737915,0.34743075605501167,0.8601036071777344
18,0.41125096562678853,0.8519220948219299,0.33816411489032094,0.8756476640701294
19,0.3943576376139374,0.8592112064361572,0.38868538629977817,0.8445596098899841
20,0.3745300132128458,0.8592112064361572,0.4184394169965556,0.8445596098899841
21,0.3653370351566414,0.862306535243988,0.39176208460269196,0.8290155529975891
22,0.3531196300262103,0.8690963387489319,0.38355054416804735,0.8549222946166992
23,0.31291273019638766,0.8845731616020203,0.3592081403485234,0.8341968655586243
24,0.30495220456370936,0.8876684904098511,0.3829492135986763,0.8497409224510193
25,0.2907419345480647,0.8900648951530457,0.35297504546111114,0.8652849793434143
26,0.27324493997286275,0.8963554501533508,0.390945729659629,0.8393782377243042
27,0.26648403220752803,0.90114825963974,0.37946297303614224,0.8652849793434143
28,0.25531502103008036,0.9067398905754089,0.3690702665037442,0.8652849793434143
