epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.4258624418432564,0.8051645159721375,0.6893017888069153,0.3498964762687683,0.8976017236709595,0.8173216581344604
2,0.29930468320662734,0.9179872274398804,0.8519378900527954,0.31616355299949644,0.890831708908081,0.8066065311431885
3,0.2577337413313946,0.9283953905105591,0.8691046833992004,0.26560582518577575,0.916658878326416,0.8485531806945801
4,0.23155346317482436,0.9340149164199829,0.8785514831542969,0.24843653321266174,0.9148125648498535,0.8453094959259033
5,0.21470380417640703,0.9317624568939209,0.8747720718383789,0.2294937801361084,0.9181644320487976,0.8508281707763672
6,0.1976796631961946,0.9369124174118042,0.8834988474845886,0.22939826488494874,0.9235654473304749,0.8597996830940247
7,0.18140128583474258,0.9421672821044922,0.8925294280052185,0.1955466538667679,0.9369285106658936,0.8827623128890991
8,0.17330078074080998,0.9412774443626404,0.891000509262085,0.1932627558708191,0.929325520992279,0.8697768449783325
9,0.16679841707372262,0.9411856532096863,0.8908448219299316,0.19928474307060243,0.9221477508544922,0.8576982021331787
10,0.15461118587090955,0.9462928771972656,0.8996967077255249,0.1961956787109375,0.9294978380203247,0.8699195981025696
11,0.14873598383864534,0.9462008476257324,0.8995394706726074,0.2381060665845871,0.9014110565185547,0.8232817649841309
12,0.15232825413656492,0.937545657157898,0.8846452236175537,0.18397179543972014,0.9225971698760986,0.8585251569747925
13,0.14029337865578365,0.9450042247772217,0.8974616527557373,0.18630549430847168,0.9292003512382507,0.8694031238555908
14,0.13411163244577398,0.9472415447235107,0.9013580083847046,0.1704336416721344,0.9362367391586304,0.8815596103668213
15,0.125774254334506,0.9512631297111511,0.9084184765815735,0.17050802648067476,0.9322354793548584,0.8746217489242554
16,0.12163586610082304,0.952573835849762,0.910730242729187,0.1611362475156784,0.9375779032707214,0.8837737441062927
17,0.1186257278059847,0.9524127244949341,0.9104443192481995,0.16683699071407318,0.9381252527236938,0.8846633434295654
18,0.11346533828477448,0.9546541571617126,0.9144232273101807,0.15542599081993103,0.9349770545959473,0.8793001174926758
19,0.11088865961514718,0.9546932578086853,0.914488673210144,0.16245150446891785,0.9310866594314575,0.872604489326477
