epoch,train_loss,train_acc,val_loss,val_acc
1,1.1009247340265655,0.6677982807159424,0.9268247673548565,0.6683937907218933
2,1.0245084346322733,0.6722915768623352,0.8727438943991389,0.7098445892333984
3,1.0221743581536646,0.6683974266052246,0.8596025266795578,0.6787564754486084
4,1.0061874715495098,0.6710933446884155,0.8553138063361607,0.6683937907218933
5,1.0013360438201646,0.6715925931930542,0.8327674902782539,0.6943005323410034
6,0.847548433226225,0.6967548727989197,0.5626417342862935,0.7927461266517639
7,0.7128067059571661,0.7425861358642578,0.516591046449434,0.8341968655586243
8,0.6531997572792452,0.7646530270576477,0.5102065942139206,0.803108811378479
9,0.5968343124738409,0.7832251787185669,0.475504345226782,0.8290155529975891
10,0.577308502163937,0.7881178259849548,0.4705493711128136,0.8497409224510193
11,0.5420673243355525,0.8006989359855652,0.43155888139892734,0.8549222946166992
12,0.5202221418879238,0.8109835386276245,0.39883596106514413,0.8445596098899841
13,0.497060917064183,0.8194708228111267,0.4048979109433031,0.8652849793434143
14,0.4722366693492419,0.8239640593528748,0.4590494855080244,0.8290155529975891
15,0.46020227286200255,0.8300549387931824,0.3570361094153607,0.8652849793434143
16,0.4379951680191624,0.8396405577659607,0.367204232537067,0.8601036071777344
17,0.4200756955194402,0.8462306261062622,0.4488528256589267,0.8290155529975891
18,0.40981422743080737,0.8491263389587402,0.4036416235365398,0.8601036071777344
19,0.39252608414596163,0.8510234355926514,0.4062193984194741,0.8497409224510193
20,0.35509678790763327,0.8650025129318237,0.3718572836465786,0.8652849793434143
21,0.33472744293410484,0.8769845366477966,0.4437097650735489,0.8341968655586243
22,0.3316934973953726,0.8807788491249084,0.4156144468277847,0.8445596098899841
23,0.3121996730432115,0.8826760053634644,0.4572926630010259,0.818652868270874
24,0.2906670353529278,0.8909635543823242,0.4102095408760822,0.8497409224510193
25,0.2937049897474107,0.8913629651069641,0.380845321274792,0.8549222946166992
