epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.4991492662369148,0.7807397246360779,0.6521216630935669,0.37351317167282105,0.8909626007080078,0.8071529865264893
2,0.3066998089196228,0.9125543832778931,0.8432053327560425,0.27893086910247805,0.9117777347564697,0.8404340147972107
3,0.24911947023344666,0.9268910884857178,0.8666348457336426,0.2554439491033554,0.9085465669631958,0.8353500366210938
4,0.21706699240455835,0.9323277473449707,0.8757500052452087,0.21617069005966186,0.922606348991394,0.8585892915725708
5,0.194606990679099,0.9360408186912537,0.8820116519927979,0.21771994948387147,0.9110434651374817,0.8391134738922119
6,0.17820239403703714,0.9381672739982605,0.885656476020813,0.20064045429229738,0.9162837266921997,0.847884476184845
7,0.16521457571797676,0.9411588907241821,0.8907912969589233,0.18307784020900728,0.9252915382385254,0.8629404306411743
8,0.15434311630179906,0.9444553852081299,0.8964818716049194,0.17171517491340638,0.9337493777275085,0.8772948980331421
9,0.14843754885099258,0.943661093711853,0.8951010704040527,0.16851298332214357,0.9262087941169739,0.8645063638687134
10,0.14199091170095166,0.9448999762535095,0.8972600102424622,0.1590116310119629,0.9360107183456421,0.8811662197113037
11,0.13527365218425771,0.9466540217399597,0.900310754776001,0.1518364143371582,0.9355982542037964,0.880495548248291
12,0.12928975479779284,0.9484685659408569,0.9034851789474487,0.1377125561237335,0.9488964676856995,0.9037039279937744
13,0.12253000094923683,0.9508190155029297,0.907616138458252,0.16717315793037416,0.926036536693573,0.8640238642692566
14,0.12280414575738179,0.9473455548286438,0.9015160799026489,0.14149918854236604,0.9387723207473755,0.8860002160072327
15,0.11450772487207293,0.9517509937286377,0.90926194190979,0.1491319692134857,0.9372068643569946,0.8831048011779785
16,0.10985336903663627,0.9532317519187927,0.9118820428848267,0.14015590399503708,0.9369273781776428,0.8827354907989502
17,0.1065668613580253,0.9540308117866516,0.9132974743843079,0.1500661265850067,0.9299764633178711,0.8706245422363281
18,0.10088276683296162,0.956611692905426,0.9178968071937561,0.14149542272090912,0.9348763227462769,0.8790783882141113
19,0.09803083246041006,0.9566887617111206,0.918035626411438,0.13897164165973663,0.9305950999259949,0.8718243837356567
20,0.0947751032106676,0.9576311111450195,0.9197272062301636,0.12858686923980714,0.9390559196472168,0.8863967061042786
21,0.09316579763165049,0.9572277069091797,0.9190019369125366,0.14560335665941238,0.9263498187065125,0.864737868309021
22,0.09038505652085027,0.9583244323730469,0.9209704399108887,0.11962707042694092,0.9428802728652954,0.8930736184120178
23,0.11327363860864499,0.9382442831993103,0.8857396245002747,0.1356590732932091,0.9305461049079895,0.8717560768127441
24,0.09421889717154257,0.9529094696044922,0.9112999439239502,0.13796556740999222,0.9281721711158752,0.867742657661438
25,0.0876067180355972,0.9576300978660583,0.919722855091095,0.12544722646474837,0.9373818039894104,0.883438229560852
26,0.09072879609366793,0.9544692039489746,0.9140719771385193,0.13077104806900025,0.9324911832809448,0.8749971985816956
27,0.08583516872839093,0.9579891562461853,0.9203673601150513,0.1255936697125435,0.9354739189147949,0.8802332878112793
28,0.08541433877364066,0.9579190015792847,0.920242428779602,0.12900213956832884,0.9338459968566895,0.8773156404495239
29,0.08159353111855508,0.9601908922195435,0.9243320226669312,0.13533706873655318,0.9292572736740112,0.8695223331451416
30,0.0801366023380387,0.9610389471054077,0.9258676767349243,0.12441499501466752,0.9376401901245117,0.883918285369873
31,0.07810004164070557,0.9621760249137878,0.9279271960258484,0.12343030035495758,0.9364864826202393,0.8819469809532166
32,0.07716326651062153,0.962354302406311,0.9282524585723877,0.13153992593288422,0.931914210319519,0.8739928007125854
