epoch,train_loss,train_acc,val_loss,val_acc
1,0.5239707494787853,0.6668996214866638,0.47070608917295625,0.6373056769371033
2,0.45594857948991696,0.6710933446884155,0.43736099239458076,0.6528497338294983
3,0.4399564437995954,0.6757863163948059,0.42754689986224004,0.6683937907218933
4,0.4342116157144412,0.6833749413490295,0.4183152883164006,0.6943005323410034
5,0.4274380782337351,0.6915626525878906,0.41380777260182433,0.6839378476142883
6,0.35914725258061125,0.7627558708190918,0.2584026321537136,0.8393782377243042
7,0.3012398535944614,0.80818772315979,0.3149194785350345,0.7772020697593689
8,0.2764609604017531,0.8237643241882324,0.2781671711817924,0.7979274392127991
9,0.2520462500739562,0.8442336320877075,0.2619811095721981,0.8290155529975891
10,0.2339913610512176,0.8561158180236816,0.25533737095526465,0.8290155529975891
11,0.20985913771840256,0.8765851259231567,0.23741615935194987,0.8549222946166992
12,0.19793598873878324,0.8828756809234619,0.21503670880368336,0.8704662919044495
13,0.1849165876158404,0.8889665603637695,0.2235243871730844,0.8652849793434143
14,0.1645568678751625,0.9065402150154114,0.23405959314324076,0.8601036071777344
15,0.1506486518556811,0.91492760181427,0.23975581455724845,0.8445596098899841
16,0.13315674198444521,0.9277084469795227,0.247336435011091,0.8341968655586243
17,0.11900427067132516,0.9337993264198303,0.24523374108221246,0.8497409224510193
18,0.10772368223966657,0.9410883784294128,0.2550267265250646,0.8445596098899841
19,0.09674223528554662,0.9490764141082764,0.2834165503941669,0.818652868270874
20,0.09121214610171569,0.951073408126831,0.2321869764920961,0.8497409224510193
21,0.0795551154189671,0.9571642279624939,0.22033016692480276,0.8652849793434143
22,0.06925860313374105,0.9642536044120789,0.22841307227475655,0.8704662919044495
