epoch,train_loss,train_acc,val_loss,val_acc
1,0.9223599693921585,0.6928607089365951,0.7983204336364035,0.7357512953367875
2,0.8040783144805173,0.7159261108337494,0.7239793020208882,0.7772020725388601
3,0.7683091404851056,0.726510234648028,0.697575550005226,0.7616580310880829
4,0.7594939980159328,0.7260109835247129,0.6833768446828418,0.7668393782383419
5,0.7470695223739251,0.7324013979031453,0.6985837295265396,0.7668393782383419
6,0.6231035012456101,0.7763354967548677,0.48483755551471613,0.8238341968911918
7,0.5164146308385903,0.8102845731402896,0.47224338314076164,0.8290155440414507
8,0.4433414543085674,0.8393409885172242,0.4063160385492552,0.8497409326424871
9,0.39609631696493697,0.8519221168247628,0.378667056251684,0.8393782383419689
10,0.3521041592983859,0.8701947079380928,0.4470538252993569,0.8134715025906736
11,0.31860499985504914,0.8801797304043935,0.48936140143500706,0.8341968911917098
12,0.3063084728349999,0.8876684972541188,0.4249959127890631,0.8497409326424871
13,0.26444831198296187,0.9009485771342985,0.49899932510494566,0.8652849740932642
14,0.25274193629704295,0.9054418372441339,0.550839002268302,0.8134715025906736
15,0.22553295691758468,0.9159261108337494,0.45179094675291387,0.8082901554404145
16,0.19751790077669645,0.9295057413879181,0.4993864000398531,0.844559585492228
