epoch,train_loss,train_acc,val_loss,val_acc
1,1.1127652650348436,0.6657014489173889,0.9219966342412128,0.6632124185562134
2,1.0327614726748873,0.6698951721191406,0.866356959614729,0.6632124185562134
3,1.0178564550158862,0.670893669128418,0.8426291757297022,0.6632124185562134
4,1.0017887469118854,0.6677982807159424,0.8332809623658965,0.6787564754486084
5,1.0075234744409531,0.6654018759727478,0.8197501792808889,0.7150259017944336
6,0.8471071005700769,0.6998502016067505,0.6180490792724135,0.7772020697593689
7,0.7182532786846875,0.7394907474517822,0.5602565367604785,0.7979274392127991
8,0.657842356338539,0.761158287525177,0.5133221013558343,0.8290155529975891
9,0.6220180364888249,0.7736395597457886,0.4474783394620826,0.8238341808319092
10,0.5748452773465553,0.7895157337188721,0.4326466748133842,0.8549222946166992
11,0.5506075087214969,0.8025960922241211,0.411537815869781,0.8497409224510193
12,0.515484824281184,0.8149775266647339,0.4398576867395114,0.8445596098899841
13,0.4940222096097987,0.8234648108482361,0.35133834515210877,0.8652849793434143
14,0.48371561212772973,0.8211682438850403,0.406435382180881,0.8393782377243042
15,0.4659468527323475,0.8316525220870972,0.4525623046672406,0.8290155529975891
16,0.4369525190121046,0.8379430770874023,0.4136443354305208,0.8290155529975891
17,0.43736918393338375,0.8379430770874023,0.428227276382051,0.8445596098899841
18,0.3916843626389668,0.8557164072990417,0.4159998745498262,0.818652868270874
19,0.3671549158740865,0.8618072867393494,0.40747388656892924,0.8290155529975891
20,0.35958509689798607,0.8677983283996582,0.3959799591123749,0.8549222946166992
21,0.3469162494137593,0.8706939816474915,0.37224639573863133,0.8341968655586243
22,0.3204500146615642,0.8810783624649048,0.35574248850036777,0.8497409224510193
23,0.3129901801920866,0.8847728371620178,0.3660238048573232,0.8445596098899841
