epoch,train_loss,train_acc,val_loss,val_acc
1,0.5230078399925309,0.6672990322113037,0.4661835160280139,0.6373056769371033
2,0.455397989945714,0.6711931824684143,0.4401728325557215,0.6476684212684631
3,0.4406919155606495,0.6749874949455261,0.4278584187512571,0.6735751032829285
4,0.4340713613609403,0.6827758550643921,0.4216435060599925,0.6891191601753235
5,0.4293584178908134,0.6920619010925293,0.4159585781047999,0.6994818449020386
6,0.36315715884900485,0.7558662295341492,0.2951419526431227,0.803108811378479
7,0.3091416674870226,0.8038941621780396,0.2593034088920435,0.818652868270874
8,0.27403605121615165,0.8269595503807068,0.2360620961905761,0.8497409224510193
9,0.2519149185030447,0.8397403955459595,0.22754361407126789,0.8549222946166992
10,0.23083437991273206,0.860109806060791,0.20586886863016712,0.8963730335235596
11,0.2129409688922446,0.8748876452445984,0.22317057570027563,0.8704662919044495
12,0.19298246257375373,0.8842735886573792,0.24669305493794574,0.8549222946166992
13,0.17938278835532787,0.8937593698501587,0.22542379217444306,0.8549222946166992
14,0.1653175438039611,0.9031452536582947,0.19056574853590733,0.8808290362358093
15,0.15025368597111105,0.9136295318603516,0.20037880261944982,0.8756476640701294
16,0.1363839170677449,0.9233150482177734,0.21086242594249507,0.8704662919044495
17,0.11926010741749467,0.9369944930076599,0.20478024538316875,0.8652849793434143
18,0.10661229007894613,0.9422865509986877,0.19827777919373982,0.8911917209625244
19,0.09857308640964496,0.9484772682189941,0.18582146834833016,0.9015544056892395
20,0.08830192066092998,0.9538692235946655,0.22380208876466504,0.8704662919044495
21,0.0764260212244969,0.9609585404396057,0.22422802757105062,0.8652849793434143
22,0.075342497423745,0.9610584378242493,0.21258997562018084,0.8652849793434143
23,0.06557036335680018,0.9679480791091919,0.214897141246598,0.8652849793434143
24,0.05997736171944345,0.9720419645309448,0.21370172346194174,0.8652849793434143
25,0.05673469927866817,0.9724413156509399,0.24802489972485162,0.8445596098899841
26,0.05061648420978354,0.9765352010726929,0.24275573454990287,0.8497409224510193
27,0.04957592281486413,0.9773340225219727,0.22230854499216524,0.8549222946166992
28,0.04479464389954768,0.9788317680358887,0.21154301169622747,0.8704662919044495
29,0.046719883079907924,0.9789316058158875,0.21103121533295033,0.8652849793434143
