epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.4179687410616011,0.8400802612304688,0.7358967065811157,0.3406436312198639,0.8947920799255371,0.8130428791046143
2,0.2876023833762708,0.9199306964874268,0.8551627397537231,0.2833354115486145,0.8998452425003052,0.8212904930114746
3,0.24371371539446052,0.9271115064620972,0.8669635653495789,0.24062461376190186,0.9167568683624268,0.8487663269042969
4,0.21257971150193108,0.9344848394393921,0.8793110847473145,0.22234576880931856,0.9216278195381165,0.8566056489944458
5,0.1913515351304846,0.938498854637146,0.8861587047576904,0.2033229112625122,0.9247596263885498,0.8619875907897949
6,0.17520958991719837,0.9416244029998779,0.8915351033210754,0.19395341038703917,0.9267224073410034,0.8652442097663879
7,0.16362217226070722,0.9437570571899414,0.8952297568321228,0.19378660202026368,0.924122154712677,0.8607714772224426
8,0.15357107243449666,0.945841908454895,0.8988564610481262,0.1704980319738388,0.9350759387016296,0.879497766494751
9,0.14723048459109472,0.9462333917617798,0.8995333909988403,0.16628037989139557,0.9378445148468018,0.8841995000839233
10,0.14119266510101677,0.9467096328735352,0.9003738164901733,0.17118273079395294,0.9322366714477539,0.8746665120124817
11,0.13266685607346923,0.9497193098068237,0.9056593179702759,0.17310750722885132,0.924691379070282,0.8618931770324707
12,0.128995080181931,0.9489861726760864,0.9043582677841187,0.16026076316833496,0.9314570426940918,0.8733943700790405
13,0.12235099886046434,0.9507877826690674,0.9075464606285095,0.1545459049940109,0.9343903660774231,0.8783444166183472
14,0.11578907119648771,0.9531134366989136,0.9116564989089966,0.15526321828365325,0.931564450263977,0.873431921005249
15,0.11203203956347386,0.953612208366394,0.9125354290008545,0.208755344748497,0.8999496102333069,0.8203866481781006
16,0.11427055332600014,0.9492861032485962,0.9048804044723511,0.15399958670139313,0.9287286996841431,0.868566632270813
17,0.10546652820469696,0.9545116424560547,0.9141305685043335,0.14001458674669265,0.9366089701652527,0.8821811676025391
18,0.10094761224025565,0.9564078450202942,0.9175188541412354,0.14729308366775512,0.9281470775604248,0.867529034614563
19,0.09786444200445527,0.9573537111282349,0.9192177653312683,0.15756280422210694,0.9242225885391235,0.8609318733215332
20,0.09349991226067612,0.9591698050498962,0.9224813580513,0.14302023887634277,0.9335767030715942,0.8768778443336487
21,0.09144422062654724,0.9595246315002441,0.9231224060058594,0.14434384822845459,0.929495096206665,0.8698911070823669
22,0.08838334346424183,0.9616502523422241,0.9269667863845825,0.13942986190319062,0.9336533546447754,0.8770350217819214
23,0.08719506030277555,0.9618886709213257,0.9274007081985474,0.14239632338285446,0.9331072568893433,0.8761081695556641
24,0.08523837022581005,0.9629958868026733,0.9294068813323975,0.1492521756887436,0.9266046285629272,0.8649158477783203
25,0.08124134206459352,0.9653377532958984,0.9336848258972168,0.14697423875331878,0.9278919100761414,0.867184579372406
26,0.08154916593269283,0.9644837379455566,0.9321240782737732,0.1570299106836319,0.9222419261932373,0.8575621247291565
27,0.08446873623932337,0.9615338444709778,0.9267560243606567,0.14652998745441437,0.9287170171737671,0.868579626083374
28,0.08039357189201077,0.9640764594078064,0.9313807487487793,0.1603912204504013,0.9209115505218506,0.8553329706192017
29,0.07883181223615648,0.9648520946502686,0.9327951669692993,0.1485670828819275,0.9278420209884644,0.867024838924408
