epoch,train_loss,train_acc,val_loss,val_acc
1,1.0947119388423983,0.5573770491803278,0.8429583489732456,0.7111716621253406
2,0.9282804805724347,0.6328551912568307,1.0525152608549238,0.6730245231607629
3,0.9373925943843654,0.6342213114754098,0.6448567152348137,0.7493188010899182
