epoch,train_loss,train_acc,val_loss,val_acc
1,0.9007815805543261,0.6946580410003662,0.7464031407252495,0.7202072739601135
2,0.7527001711230723,0.731702446937561,0.6820066642267099,0.7409326434135437
3,0.7115227778464988,0.7505741119384766,0.6590421045382406,0.7668393850326538
4,0.6829752428913736,0.7566649913787842,0.6481808566058855,0.7823834419250488
5,0.6713662673042705,0.7561657428741455,0.6205957090298746,0.7461140155792236
6,0.5655684412686276,0.7935097217559814,0.4605579629463235,0.8393782377243042
7,0.44823841124668873,0.8367449045181274,0.3954340775395922,0.8445596098899841
8,0.3821178980011733,0.8582127094268799,0.4181515194591463,0.8290155529975891
9,0.3296246000456322,0.8807788491249084,0.4530923703173899,0.8290155529975891
10,0.28757483656413546,0.8943584561347961,0.4628881240755783,0.8341968655586243
11,0.24643928837430995,0.9080379605293274,0.45436794716150647,0.8652849793434143
12,0.1827412942224482,0.9351971745491028,0.36678825388300607,0.8808290362358093
13,0.1560581697265446,0.9423864483833313,0.3739194441586733,0.8652849793434143
14,0.1338615138576558,0.9499750137329102,0.4911726324823854,0.8549222946166992
15,0.12062653533508048,0.9570643901824951,0.43654367458943877,0.8549222946166992
16,0.11341507689124396,0.9592611193656921,0.411184718262964,0.8652849793434143
17,0.08096859669066404,0.9714428186416626,0.4391690498806652,0.8601036071777344
18,0.0670116262701054,0.9765352010726929,0.521284930446605,0.8445596098899841
19,0.06436778129791237,0.9771342873573303,0.4430135593513133,0.8238341808319092
20,0.059221095753497946,0.9786320328712463,0.5017261671896426,0.8497409224510193
21,0.05089404744268602,0.9819270968437195,0.5206134317761258,0.8549222946166992
22,0.041054541070834435,0.9872191548347473,0.4938996208764111,0.8601036071777344
