epoch,train_loss,train_acc,val_loss,val_acc
1,1.117054678377558,0.6109972677595629,0.9405967359321968,0.7029972752043597
2,0.9188139884849715,0.6806693989071039,0.8466263077239574,0.7193460490463215
3,0.8377888228723912,0.7004781420765027,0.8040683904525694,0.7520435967302452
4,0.8212373575877622,0.7021857923497268,0.7807388705193834,0.7520435967302452
5,0.7892751827266047,0.7096994535519126,0.755353000086075,0.7438692098092643
6,0.6517614490998899,0.7578551912568307,0.5960169691968029,0.8038147138964578
7,0.5611869534833835,0.7800546448087432,0.5462001363165697,0.7901907356948229
8,0.5164422392845154,0.8015710382513661,0.522858299984919,0.8065395095367848
9,0.4703322220695475,0.8234289617486339,0.49719192164795273,0.8337874659400545
10,0.4466600037011944,0.8326502732240437,0.5129213426109881,0.8256130790190735
11,0.43116966850770627,0.8340163934426229,0.478951051344014,0.8419618528610354
12,0.41454569791835516,0.8384562841530054,0.5186392774536435,0.8174386920980926
13,0.3725890614947335,0.8616803278688525,0.5468028113042951,0.8119891008174387
14,0.37140735381287954,0.860655737704918,0.5186997666670776,0.8392370572207084
15,0.33699094988609274,0.8760245901639344,0.5397210711516867,0.8119891008174387
16,0.3247034345331088,0.8780737704918032,0.5799682300324661,0.8201634877384196
17,0.30215031144723214,0.8818306010928961,0.5201907187943887,0.8337874659400545
18,0.2878103831100985,0.8883196721311475,0.5465712696719884,0.8201634877384196
